Freq	Power
[Hz]	[dB]
963.867	-100.704
964.844	-101.294
965.820	-99.362
966.797	-97.869
967.773	-94.263
968.750	-96.442
969.727	-108.009
970.703	-114.059
971.680	-97.007
972.656	-93.551
973.633	-95.933
974.609	-96.200
975.586	-92.881
976.562	-96.042
977.539	-96.416
978.516	-88.998
979.492	-90.122
980.469	-97.698
981.445	-98.418
982.422	-101.636
983.398	-97.584
984.375	-101.732
985.352	-99.803
986.328	-102.938
987.305	-96.600
988.281	-98.437
989.258	-98.123
990.234	-100.599
991.211	-100.527
992.187	-80.968
993.164	-78.071
994.141	-88.215
995.117	-103.307
996.094	-108.577
997.070	-118.525
998.047	-108.245
999.023	-100.215
