Time	Ch 0
[s]	[V]
0.053160	-0.053103
0.053200	-0.151104
0.053240	-0.247791
0.053280	-0.333625
0.053320	-0.408606
0.053360	-0.471748
0.053400	-0.519434
0.053440	-0.548374
0.053480	-0.559227
0.053520	-0.545085
0.053560	-0.521078
0.053600	-0.476681
0.053640	-0.416499
0.053680	-0.340860
0.053720	-0.253711
0.053760	-0.158997
0.053800	-0.065599
0.053840	0.035362
0.053880	0.130733
0.053920	0.220185
0.053960	0.296810
0.054000	0.359624
0.054040	0.407309
0.054080	0.438222
0.054120	0.454666
0.054160	0.445457
0.054200	0.417175
0.054240	0.371134
0.054280	0.313911
0.054320	0.239588
0.054360	0.154412
0.054400	0.060356
0.054440	-0.037975
0.054480	-0.135319
0.054520	-0.230361
0.054560	-0.319484
0.054600	-0.399069
0.054640	-0.461225
0.054680	-0.512199
0.054720	-0.540152
0.054760	-0.556267
0.054800	-0.552978
0.054840	-0.528642
0.054880	-0.486876
0.054920	-0.423076
0.054960	-0.352699
0.055000	-0.270483
0.055040	-0.178400
0.055080	-0.080398
0.055120	0.017932
0.055160	0.115277
0.055200	0.202097
0.055240	0.281354
0.055280	0.350086
0.055320	0.403034
0.055360	0.434605
0.055400	0.447102
0.055440	0.444142
0.055480	0.423095
0.055520	0.385275
0.055560	0.326737
0.055600	0.252085
0.055640	0.167895
0.055680	0.077786
0.055720	-0.019887
0.055760	-0.117231
0.055800	-0.214904
0.055840	-0.304027
0.055880	-0.384928
0.055920	-0.451359
0.055960	-0.504306
0.056000	-0.541468
0.056040	-0.557911
0.056080	-0.553307
0.056120	-0.529958
0.056160	-0.494111
0.056200	-0.437218
0.056240	-0.369142
0.056280	-0.285282
0.056320	-0.191226
0.056360	-0.097499
0.056400	0.001489
0.056440	0.097518
0.056480	0.188614
0.056520	0.268528
0.056560	0.340220
0.056600	0.388235
0.056640	0.427699
0.056680	0.448746
0.056720	0.449404
0.056760	0.428356
0.056800	0.389221
0.056840	0.334630
0.056880	0.266226
0.056920	0.187627
0.056960	0.094229
0.057000	-0.003115
0.057040	-0.102104
0.057080	-0.197475
0.057120	-0.288899
0.057160	-0.369142
0.057200	-0.441493
0.057240	-0.497071
0.057280	-0.533246
0.057320	-0.551992
0.057360	-0.555938
0.057400	-0.537193
0.057440	-0.503977
0.057480	-0.448399
0.057520	-0.377693
0.057560	-0.300738
0.057600	-0.211287
0.057640	-0.113943
0.057680	-0.014296
0.057720	0.081732
0.057760	0.174801
0.057800	0.253400
0.057840	0.327066
0.057880	0.386591
0.057920	0.425397
0.057960	0.446773
0.058000	0.448417
0.058040	0.433947
0.058080	0.400074
0.058120	0.349100
0.058160	0.279380
0.058200	0.200124
0.058240	0.109028
0.058280	0.014644
0.058320	-0.084016
0.058360	-0.179716
0.058400	-0.274429
0.058440	-0.359276
0.058480	-0.429654
0.058520	-0.487863
0.058560	-0.528642
0.058600	-0.553307
0.058640	-0.559884
0.058680	-0.542783
0.058720	-0.506279
0.058760	-0.458923
0.058800	-0.394136
0.058840	-0.316195
0.058880	-0.225428
0.058920	-0.127755
0.058960	-0.031069
0.059000	0.063645
0.059040	0.156385
0.059080	0.241890
0.059120	0.315227
0.059160	0.376725
0.059200	0.417833
0.059240	0.443155
0.059280	0.451048
0.059320	0.439209
0.059360	0.406980
0.059400	0.354691
0.059440	0.291220
0.059480	0.215252
0.059520	0.128760
0.059560	0.033389
0.059600	-0.066915
0.059640	-0.164588
0.059680	-0.256670
0.059720	-0.343162
0.059760	-0.418801
0.059800	-0.479641
0.059840	-0.525353
0.059880	-0.550347
0.059920	-0.557582
0.059960	-0.547716
0.060000	-0.515488
0.060040	-0.470104
0.060080	-0.405318
0.060120	-0.326390
0.060160	-0.241871
0.060200	-0.148145
0.060240	-0.049156
0.060280	0.047530
0.060320	0.143888
0.060360	0.230051
0.060400	0.305032
0.060440	0.365872
0.060480	0.412900
0.060520	0.441511
0.060560	0.452364
0.060600	0.440524
0.060640	0.411913
0.060680	0.365872
0.060720	0.307992
0.060760	0.230708
0.060800	0.141257
0.060840	0.046873
0.060880	-0.047512
0.060920	-0.145843
0.060960	-0.241214
0.061000	-0.329350
0.061040	-0.407620
0.061080	-0.468789
0.061120	-0.515816
0.061160	-0.547059
0.061200	-0.559884
0.061240	-0.551334
0.061280	-0.523709
0.061320	-0.475037
0.061360	-0.418472
0.061400	-0.344477
0.061440	-0.257986
0.061480	-0.163930
0.061520	-0.062640
0.061560	0.031416
0.061600	0.126787
0.061640	0.213936
0.061680	0.293522
0.061720	0.356335
0.061760	0.407309
0.061800	0.436907
0.061840	0.451048
0.061880	0.446115
0.061920	0.420135
0.061960	0.377382
0.062000	0.313254
0.062040	0.242219
0.062080	0.158687
0.062120	0.068578
0.062160	-0.031726
0.062200	-0.130715
0.062240	-0.226415
0.062280	-0.314551
0.062320	-0.392163
0.062360	-0.458265
0.062400	-0.510226
0.062440	-0.544757
0.062480	-0.558240
0.062520	-0.551992
0.062560	-0.529629
0.062600	-0.489507
0.062640	-0.432285
0.062680	-0.356645
0.062720	-0.268509
0.062760	-0.181031
0.062800	-0.083687
0.062840	0.012999
0.062880	0.111001
0.062920	0.203084
0.062960	0.377053
0.063000	0.444142
0.063040	0.495116
0.063080	0.532936
0.063120	0.546748
0.063160	0.545432
0.063200	0.522412
0.063240	0.480975
0.063280	0.426712
0.063320	0.358637
0.063360	0.272474
0.063400	0.178748
0.063440	0.078772
0.063480	-0.014954
0.063520	-0.108681
0.063560	-0.201750
0.063600	-0.284953
0.063640	-0.352370
0.063680	-0.404660
0.063720	-0.440177
0.063760	-0.458265
0.063800	-0.457607
0.063840	-0.436560
0.063880	-0.397754
0.063920	-0.342504
0.063960	-0.274100
0.064000	-0.194844
0.064040	-0.102432
0.064080	-0.004430
0.064120	0.098176
0.064160	0.191573
0.064200	0.282669
0.064240	0.362254
0.064280	0.432961
0.064320	0.488210
0.064360	0.527345
0.064400	0.545104
0.064440	0.545761
0.064480	0.527016
0.064520	0.489525
0.064560	0.438222
0.064600	0.367516
0.064640	0.286944
0.064680	0.196506
0.064720	0.104424
0.064760	0.001818
0.064800	-0.096513
0.064840	-0.187280
0.064880	-0.269496
0.064920	-0.338229
0.064960	-0.395452
0.065000	-0.436560
0.065040	-0.457936
0.065080	-0.459252
0.065120	-0.443466
0.065160	-0.406962
0.065200	-0.355988
0.065240	-0.287913
0.065280	-0.206025
0.065320	-0.114929
0.065360	-0.021860
0.065400	0.076470
0.065440	0.175130
0.065480	0.266884
0.065520	0.355348
0.065560	0.423095
0.065600	0.479331
0.065640	0.520439
0.065680	0.543459
0.065720	0.547735
0.065760	0.532936
0.065800	0.499062
0.065840	0.446773
0.065880	0.382644
0.065920	0.303059
0.065960	0.213278
0.066000	0.116592
0.066040	0.018261
0.066080	-0.078425
0.066120	-0.167548
0.066160	-0.255355
0.066200	-0.328692
0.066240	-0.388874
0.066280	-0.430969
0.066320	-0.453990
0.066360	-0.458923
0.066400	-0.446755
0.066440	-0.416170
0.066480	-0.363552
0.066520	-0.299094
0.066560	-0.222139
0.066600	-0.133675
0.066640	-0.039619
0.066680	0.060685
0.066720	0.162962
0.066760	0.251427
0.066800	0.335616
0.066840	0.411255
0.066880	0.472424
0.066920	0.517479
0.066960	0.541157
0.067000	0.548063
0.067040	0.535238
0.067080	0.506297
0.067120	0.456639
0.067160	0.393497
0.067200	0.316213
0.067240	0.228406
0.067280	0.135337
0.067320	0.038980
0.067360	-0.060338
0.067400	-0.157682
0.067440	-0.242200
0.067480	-0.316524
0.067520	-0.374075
0.067560	-0.425049
0.067600	-0.453332
0.067640	-0.462540
0.067680	-0.450043
0.067720	-0.421103
0.067760	-0.374404
0.067800	-0.313564
0.067840	-0.236938
0.067880	-0.149789
0.067920	-0.052774
0.067960	0.044570
0.068000	0.139613
0.068040	0.234984
0.068080	0.323448
0.068120	0.403034
0.068160	0.461901
0.068200	0.506626
0.068240	0.535895
0.068280	0.548721
0.068320	0.540499
0.068360	0.513533
0.068400	0.466176
0.068440	0.405665
0.068480	0.330683
0.068520	0.244192
0.068560	0.152767
0.068600	0.051477
0.068640	-0.045868
0.068680	-0.139594
0.068720	-0.224442
0.068760	-0.306329
0.068800	-0.369142
0.068840	-0.418801
0.068880	-0.448070
0.068920	-0.458594
0.068960	-0.453990
0.069000	-0.428009
0.069040	-0.383284
0.069080	-0.323759
0.069120	-0.251408
0.069160	-0.165246
0.069200	-0.073821
0.069240	0.025496
0.069280	0.124485
0.069320	0.221500
0.069360	0.308321
0.069400	0.385933
0.069440	0.450719
0.069480	0.501693
0.069520	0.538197
0.069560	0.549379
0.069600	0.542144
0.069640	0.516821
0.069680	0.478673
0.069720	0.415860
0.069760	0.346140
0.069800	0.258333
0.069840	0.166251
0.069880	0.070222
0.069920	-0.027122
0.069960	-0.123151
0.070000	-0.213260
0.070040	-0.293503
0.070080	-0.357961
0.070120	-0.405975
0.070160	-0.444781
0.070200	-0.459909
0.070240	-0.456292
0.070280	-0.433600
0.070320	-0.392163
0.070360	-0.335269
0.070400	-0.266207
0.070440	-0.180702
0.070480	-0.087962
0.070520	0.007738
0.070560	0.107713
0.070600	0.201439
0.070640	0.292206
0.070680	0.373765
0.070720	0.444142
0.070760	0.494458
0.070800	0.529976
0.070840	0.546748
0.070880	0.546748
0.070920	0.523727
0.070960	0.485908
0.071000	0.428685
0.071040	0.358308
0.071080	0.276749
0.071120	0.184667
0.071160	0.087323
0.071200	-0.011337
0.071240	-0.108352
0.071280	-0.196817
0.071320	-0.276731
0.071360	-0.348095
0.071400	-0.403344
0.071440	-0.440177
0.071480	-0.457607
0.071520	-0.455634
0.071560	-0.438862
0.071600	-0.401700
0.071640	-0.346779
0.071680	-0.277060
0.071720	-0.195830
0.071760	-0.104406
0.071800	-0.007719
0.071840	0.088310
0.071880	0.187298
0.071920	0.280696
0.071960	0.360281
0.072000	0.428356
0.072040	0.485908
0.072080	0.526029
0.072120	0.549379
0.072160	0.547406
0.072200	0.527345
0.072240	0.492485
0.072280	0.442169
0.072320	0.373436
0.072360	0.291548
0.072400	0.199466
0.072440	0.104424
0.072480	0.007080
0.072520	-0.091251
0.072560	-0.181689
0.072600	-0.265879
0.072640	-0.336914
0.072680	-0.393807
0.072720	-0.432285
0.072760	-0.456621
0.072800	-0.460567
0.072840	-0.444781
0.072880	-0.410579
0.072920	-0.356974
0.072960	-0.289228
0.073000	-0.212931
0.073040	-0.121507
0.073080	-0.026136
0.073120	0.069564
0.073160	0.169210
0.073200	0.261293
0.073240	0.346798
0.073280	0.419477
0.073320	0.477686
0.073360	0.521425
0.073400	0.541815
0.073440	0.548063
0.073480	0.534580
0.073520	0.503995
0.073560	0.450390
0.073600	0.384946
0.073640	0.304703
0.073680	0.217554
0.073720	0.121196
0.073760	0.024181
0.073800	-0.075137
0.073840	-0.167877
0.073880	-0.249764
0.073920	-0.324088
0.073960	-0.384928
0.074000	-0.431298
0.074040	-0.455305
0.074080	-0.459252
0.074120	-0.443795
0.074160	-0.416828
0.074200	-0.370129
0.074240	-0.304356
0.074280	-0.225099
0.074320	-0.136634
0.074360	-0.043565
0.074400	0.055094
0.074440	0.153425
0.074480	0.246823
0.074520	0.331012
0.074560	0.408296
0.074600	0.468149
0.074640	0.513204
0.074680	0.541157
0.074720	0.551023
0.074760	0.537540
0.074800	0.506626
0.074840	0.460585
0.074880	0.396456
0.074920	0.322133
0.074960	0.233668
0.075000	0.138955
0.075040	0.040953
0.075080	-0.057049
0.075120	-0.152091
0.075160	-0.237267
0.075200	-0.315208
0.075240	-0.376049
0.075280	-0.420445
0.075320	-0.448728
0.075360	-0.462211
0.075400	-0.452674
0.075440	-0.424392
0.075480	-0.378022
0.075520	-0.312577
0.075560	-0.241543
0.075600	-0.155051
0.075640	-0.060338
0.075680	0.039309
0.075720	0.135995
0.075760	0.231366
0.075800	0.316542
0.075840	0.394812
0.075880	0.459927
0.075920	0.507613
0.075960	0.536224
0.076000	0.546748
0.076040	0.539513
0.076080	0.516163
0.076120	0.474398
0.076160	0.408953
0.076200	0.333643
0.076240	0.248138
0.076280	0.157371
0.076320	0.059369
0.076360	-0.040935
0.076400	-0.136963
0.076440	-0.223784
0.076480	-0.300409
0.076520	-0.365525
0.076560	-0.416499
0.076600	-0.449386
0.076640	-0.462869
0.076680	-0.453661
0.076720	-0.426036
0.076760	-0.387230
0.076800	-0.328034
0.076840	-0.253711
0.076880	-0.168863
0.076920	-0.074808
0.076960	0.020234
0.077000	0.118894
0.077040	0.214265
0.077080	0.303059
0.077120	0.381658
0.077160	0.448746
0.077200	0.499062
0.077240	0.532607
0.077280	0.548063
0.077320	0.545432
0.077360	0.520768
0.077400	0.479002
0.077440	0.420464
0.077480	0.349758
0.077520	0.267212
0.077560	0.172499
0.077600	0.074168
0.077640	-0.023834
0.077680	-0.116902
0.077720	-0.208656
0.077760	-0.287913
0.077800	-0.356645
0.077840	-0.408277
0.077880	-0.442479
0.077920	-0.457278
0.077960	-0.457278
0.078000	-0.533575
0.078040	-0.494440
0.078080	-0.436231
0.078120	-0.361578
0.078160	-0.282651
0.078200	-0.191555
0.078240	-0.095526
0.078280	0.005435
0.078320	0.100806
0.078360	0.190587
0.078400	0.270501
0.078440	0.341207
0.078480	0.395470
0.078520	0.430001
0.078560	0.447759
0.078600	0.447759
0.078640	0.427370
0.078680	0.388235
0.078720	0.337918
0.078760	0.264581
0.078800	0.182036
0.078840	0.090941
0.078880	-0.003773
0.078920	-0.102761
0.078960	-0.199448
0.079000	-0.291859
0.079040	-0.374404
0.079080	-0.441822
0.079120	-0.495756
0.079160	-0.534562
0.079200	-0.555609
0.079240	-0.555280
0.079280	-0.536864
0.079320	-0.496742
0.079360	-0.447741
0.079400	-0.380324
0.079440	-0.298436
0.079480	-0.205367
0.079520	-0.108023
0.079560	-0.012323
0.079600	0.082719
0.079640	0.174472
0.079680	0.259648
0.079720	0.330026
0.079760	0.385275
0.079800	0.424081
0.079840	0.446773
0.079880	0.450390
0.079920	0.434605
0.079960	0.398101
0.080000	0.344167
0.080040	0.277407
0.080080	0.201439
0.080120	0.112974
0.080160	0.012013
0.080200	-0.086647
0.080240	-0.184320
0.080280	-0.273771
0.080320	-0.356974
0.080360	-0.431298
0.080400	-0.491151
0.080440	-0.530944
0.080480	-0.551005
0.080520	-0.555938
0.080560	-0.543441
0.080600	-0.510883
0.080640	-0.459252
0.080680	-0.390190
0.080720	-0.309618
0.080760	-0.223455
0.080800	-0.130386
0.080840	-0.030411
0.080880	0.069235
0.080920	0.162633
0.080960	0.245507
0.081000	0.315556
0.081040	0.377711
0.081080	0.421450
0.081120	0.443484
0.081160	0.451377
0.081200	0.435920
0.081240	0.404678
0.081280	0.356664
0.081320	0.293193
0.081360	0.214594
0.081400	0.123169
0.081440	0.029114
0.081480	-0.067902
0.081520	-0.162286
0.081560	-0.260946
0.081600	-0.346122
0.081640	-0.420445
0.081680	-0.478655
0.081720	-0.524696
0.081760	-0.550676
0.081800	-0.559556
0.081840	-0.547059
0.081880	-0.515159
